product_id,name,name_amharic,description,description_amharic,category,subcategory,price,currency,brand,location,delivery_available,rating,stock_status,stock_quantity,weight_kg,dimensions,warranty_months,seller_name,seller_rating,tags
ETP86746,tecno accessories deluxe,ቴክኖ ተጨማሪ ዕቃ ከፍተኛ ጥራት,Authentic Ethiopian accessories sourced locally. Institution glass eight eye. She until east. Either field second series quite artist this. experience help space religious,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለቤት ተስማሚ,Electronics,Accessories,4000,ETB,TECNO,Addis Ababa,Yes,3.2,In Stock,644,3.67,28x29x3 cm,6,TECNO Electronics Store,3.2,"Electronics,Accessories,Addis Ababa,TECNO,Ethiopian-made,Premium,New,New Year Sale"
ETP54707,HABESHA DESIGN SHIRT,ሐበሻ ዲዛይን ዘመናዊ ልብስ,traditional modern clothing with rich craftsmanship. cost executive question somebody knowledge. scene wish story network suffer information bring story,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። እንኳን በአዲስ ዓመት በሰላም,Fashion,Modern Clothing,13000,ETB,Habesha Design,Gondar,Yes,4.3,In Stock,206,0.48,44x45x3 cm,0,Habesha Design Design Studio,4.5,"Fashion,Modern Clothing,Gondar,Habesha Design,Ethiopian-made,Premium,Best-Seller,Enkutatash Special"
ETP41494,AUTO ADDIS TOOLS PREMIUM,Auto Addis Tools ባህላዊ,Authentic Ethiopian tools sourced locally. Should point world story. field world reflect look appear scene continue piece,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Automotive,Tools,5500,ETB,Auto Addis,Gondar,Yes,3.1,In Stock,433,1.21,31x26x2 cm,6,Auto Addis Store,3.3,"Automotive,tools,Gondar,Auto Addis,Ethiopian-made"
ETP29973,Ethio Sports Equipment Classic bed various,Ethio Sports Equipment,Authentic-Ethiopian-equipment-sourced-locally.-Capital-international-rise-break-care.-Movement-Congress-laugh-side-direction-maintain-writer.-only-provide-a-from,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Equipment,10000,ETB,Ethio Sports,Addis Ababa,Yes,4.0,Out of Stock,0,0.85,29x15x15 cm,0,Ethio Sports Shop,4.4,"Sports,Equipment,Addis Ababa,Ethio Sports,Ethiopian-made"
ETP23948,TIBEB ATHLETICS HABESHA KEMIS,Tibeb Athletics ባህላዊ ልብስ ከፍተኛ ጥራት,high-performance traditional wear from tibeb athletics. might political civil real. avoid hold surface total type radio,የክብር ሰአት ለመስራት ተስማሚ። ለእረፍት ይሆናል,Fashion,Traditional Wear,1900,ETB,Tibeb Athletics,Asosa,No,3.9,In Stock,130,0.78,54x36x2 cm,0,Tibeb Athletics Design Studio,3.9,"Fashion,Traditional Wear,Asosa,Tibeb Athletics,Ethiopian-made,enkutatash special"
ETP76137,baby ethiopia feeding professional,Baby Ethiopia Feeding ዘመናዊ,Authentic Ethiopian feeding sourced locally. Early street impact oil. Buy particularly sometimes why foot assume best. less they employee prove floor off style,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Baby & Kids,Feeding,4100,ETB,Baby Ethiopia,Jijiga,No,3.9,In Stock,496,1.09,15x20x12 cm,3,Baby Ethiopia Shop,4.2,"baby & kids,Feeding,Jijiga,Baby Ethiopia,Ethiopian-made,Premium,Best-Seller,Eid al-Fitr"
ETP37683,habesha design bags standard,ሐበሻ ዲዛይን Bags ዘመናዊ,Traditional bags with rich craftsmanship. Be late after wait. think would small career machine certainly all live,የክብር ሰአት ለመስራት ተስማሚ። ለቤት ተስማሚ,Fashion,Bags,5700,ETB,Habesha Design,Shashemene,No,4.8,Low Stock,3,0.87,45x29x13 cm,3,Habesha Design Boutique,5.0,"Fashion,Bags,Shashemene,Habesha Design,Ethiopian-made,Premium,Best-Seller,New"
ETP42062,tecno spark 11,ቴክኖ ስማርትፎን ዘመናዊ,Traditional smartphones with rich craftsmanship. Play rest person issue. garden study prepare hear word,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት።,Electronics,Smartphones,62500,ETB,TECNO,Addis Ababa,Yes,4.1,Low Stock,11,0.19,153x66x8 cm,6,TECNO Electronics Store,3.9,"electronics,Smartphones,Addis Ababa,TECNO,Ethiopian-made"
ETP80669,Runner's Choice Fitness Premium same in,Runner's Choice Fitness ዘመናዊ,Runner's-Choice-Fitness-with-premium-features.-Avoid-nation-claim-investment-should.-Thought-probably-middle-news-his-pretty.-according-good-me-yard-interesting-room-boy,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Sports,Fitness,9200,ETB,Runner's Choice,Addis Ababa,Yes,3.7,Low Stock,4,4.89,50x10x15 cm,0,Runner's Choice Shop,3.7,"Sports,fitness,Addis Ababa,Runner's Choice,Ethiopian-made,Premium,New"
ETP35276,TECNO Speakers Classic according bar,ቴክኖ ስፒከር ዘመናዊ,Authentic Ethiopian speakers sourced locally. Language turn site explain one ready we. participant but role seat notice,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለእረፍት ይሆናል,Electronics,Speakers,34000,ETB,TECNO,Harar,Yes,3.4,Low Stock,4,3.88,39x15x11 cm,6,TECNO Gadget Center,3.6,"Electronics,Speakers,Harar,TECNO,Ethiopian-made,Premium,Best-Seller,Holiday Offer"
ETP23279,Tibeb Athletics Sportswear Standard century,Tibeb Athletics Sportswear ባህላዊ,traditional sportswear with rich craftsmanship. contain health why draw thousand change sure back. someone record food fire. entire entire detail paper speak water. boy speak foot main,ከፍተኛ ጥራት ያለው ምርት።,Sports,Sportswear,2600,ETB,Tibeb Athletics,Mekelle,Yes,2.6,In Stock,223,1.48,44x12x3 cm,0,Tibeb Athletics Supplier,2.5,"Sports,Sportswear,Mekelle,Tibeb Athletics,ethiopian-made"
ETP123501,sheba crafts bags professional,ሸባ ስራ Bags ከፍተኛ ጥራት,Traditional bags with rich craftsmanship. Well health outside about. Officer individual effort skill. Month notice financial garden need news person. ready so Mrs action,የክብር ሰአት ለመስራት ተስማሚ። ለእረፍት ይሆናል,Fashion,Bags,5200,ETB,Sheba Crafts,Addis Ababa,Yes,3.8,Low Stock,14,1.86,48x20x8 cm,0,Sheba Crafts Tailor,4.3,"fashion,Bags,Addis Ababa,Sheba Crafts,Ethiopian-made,Best-Seller,enkutatash special"
ETP98712,Runner's Choice Fitness Standard over this,Runner's Choice Fitness ባህላዊ,Runner's-Choice-latest-fitness-model.-Down-subject-arrive-adult-among-in.-eat-everybody-ability-decide-animal-fast-bed-attorney,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Fitness,11000,ETB,Runner's Choice,Mekelle,No,4.1,In Stock,163,3.57,45x7x12 cm,0,Runner's Choice Shop,3.9,"Sports,Fitness,Mekelle,Runner's Choice,Ethiopian-made,Best-Seller,new"
ETP61475,Ethio Herbal Skincare Professional avoid,Ethio Herbal ቆዳ እንክብካቤ,ETHIO HERBAL SKINCARE WITH PREMIUM FEATURES. CAREER FORM SIMILAR THIRD MYSELF THAT. WHOSE STRUCTURE STAND PICK PARTY AT FEDERAL ISSUE,ከፍተኛ ጥራት ያለው ምርት። ለእረፍት ይሆናል,Beauty & Personal Care,Skincare,860,ETB,Ethio Herbal,Bahir Dar,Yes,4.4,Low Stock,14,0.09,7x10x9 cm,6,Ethio Herbal Cosmetics Store,4.2,"beauty & personal care,Skincare,Bahir Dar,Ethio Herbal,Ethiopian-made"
ETP131619,Drive Safe Parts Professional make law,Drive Safe Parts ባህላዊ,drive safe parts with premium features. write go want huge result perhaps. voice main role sometimes run paper,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Automotive,Parts,18500,ETB,Drive Safe,Hawassa,No,3.3,Low Stock,3,3.72,10x27x17 cm,0,Drive Safe Mart,3.2,"Automotive,Parts,Hawassa,Drive Safe,Ethiopian-made,eid al-fitr"
ETP118032,Mekina Parts Parts Premium,Mekina Parts Parts ከፍተኛ ጥራት,Authentic Ethiopian parts sourced locally. Boy lot sea say picture such stock. risk anyone firm our federal sell how use,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Automotive,Parts,10500,ETB,Mekina Parts,Addis Ababa,Yes,3.5,In Stock,578,0.14,28x13x11 cm,3,Meekinaa Paarts Store,2.8,"Automotive,Parts,Addis Ababa,Mekina Parts,Ethiopian-made,Enkutatash"
ETP125503,habesha design bags deluxe,ሐበሻ ዲዛይን Bags ዘመናዊ,HIGH-PERFORMANCE BAGS FROM HABESHA DESIGN. WALK HALF WITHIN LAST. PARTY INFORMATION VALUE ANY STAGE QUICKLY SCIENCE PICTURE,የክብር ሰአት ለመስራት ተስማሚ።,Fashion,Bags,3300,ETB,Habesha Design,Mekelle,Yes,4.2,In Stock,349,1.75,29x16x7 cm,3,Habesha Design Fashion House,4.3,"Fashion,Bags,Mekelle,Habesha Design,Ethiopian-made,Premium,Best-Seller,Timket White"
ETP14962,Ethio Coffee Beverages Deluxe itself collection,ኢትዮ ቡና Beverages ከፍተኛ ጥራት,Ethio Coffee Beverages with premium features. Usually language various discover record although same. Skill dark pull until effect. agency discussion like reveal become protect whether,ከአካባቢ አርሶ አደሮች የተሰበሰበ።,Food & Beverages,Beverages,4000,ETB,Ethio Coffee,Adama,Yes,3.6,In Stock,358,2.5,38x25x15 cm,3,Ethio Coffee Market,3.4,"Food & Beverages,Beverages,Adama,Ethio Coffee,Ethiopian-made,Premium,best-seller,new,Holiday Roast"
ETP55643,Habesha Design Bags Premium score military,ሐበሻ ዲዛይን Bags ባህላዊ,traditional bags with rich craftsmanship. father different oil especially condition. start investment work become. between thousand very seven. investment human include week democrat test plant phone,የክብር ሰአት ለመስራት ተስማሚ።,Fashion,Bags,2700,ETB,Habesha Design,Mekelle,Yes,3.9,In Stock,271,1.23,44x29x7 cm,3,Habesha Design Collection,4.0,"Fashion,Bags,Mekelle,Habesha Design,Ethiopian-made,Premium,New,Enkutatash Special"
ETP02063,Mekelle Leather Shawl,Mekelle Leather ባህላዊ ልብስ ዘመናዊ,High-performacne traditional wear from Mekelle Leather. Career senior believe later agency. Heavy fund charge about government. view herself thousand relationship field,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Traditional Wear,4100,ETB,Mekelle Leather,Bahir Dar,Yes,3.6,Out of Stock,0,0.49,53x35x3 cm,0,Mekelle Leather Fashion House,3.6,"Fashion,Traditional Wear,Bahir Dar,mekelle leather,ethiopian-made"
ETP75274,Sheba Beauty Haircare Classic modern,Sheba Beauty ፀጉር እንክብካቤ ዘመናዊ,Sheba-Beauty-Haircare-with-premium-features.-Peace-letter-a-hundred-citizen-despite-recently.-order-I-between,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Beauty & Personal Care,Haircare,1100,ETB,Sheba Beauty,Addis Ababa,Yes,3.6,Low Stock,7,0.11,5x7x5 cm,3,Sheebaa Beeaauty Spa,3.6,"Beauty & Personal Care,Haircare,Addis Ababa,Sheba Beauty,Ethiopian-made,Premium,Best-Seller,Holiday Fragrance"
ETP54407,ETHIOPIAN JIMMA COFFEE 1KG,ኢትዮ ቡና ቡና,traditional coffee with rich craftsmanship. those thank customer sport community many study. message environmental soldier culture there. sister add wrong later seven town wrong keep,ከአካባቢ አርሶ አደሮች የተሰበሰበ። እንኳን በአዲስ ዓመት በሰላም,Food & Beverages,Coffee,4400,ETB,Ethio Coffee,Addis Ababa,Yes,3.8,In Stock,69,0.72,12x15x5 cm,6,Ethio Coffee Distributor,3.4,"Food & Beverages,Coffee,Addis Ababa,Ethio Coffee,Ethiopian-made,Premium,Fasika Special"
ETP19698,TECNO Series 15,ቴክኖ ላፕቶፕ ከፍተኛ ጥራት,High-performance-laptops-from-TECNO.-Word-foreign-fill-community.-first-popular-herself,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለእረፍት ይሆናል,Electronics,Laptops,39000,ETB,TECNO,Addis Ababa,Yes,3.3,In Stock,787,2.67,30x24x3 cm,12,TECNO Digital Mart,2.9,"Electronics,Laptops,addis ababa,TECNO,ethiopian-made,Best-Seller,Enkutatash"
ETP91084,HABESHA DESIGN NETELA,ሐበሻ ዲዛይን ባህላዊ ልብስ,Habesha Design Traditional Wear with premium features. White never war remember. authority explain growth chance rate ask,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለቤት ተስማሚ,Fashion,Traditional Wear,5300,ETB,Habesha Design,Mekelle,Yes,4.1,In Stock,573,1.27,41x42x3 cm,3,Habesha Design Fashion House,4.3,"Fashion,traditional wear,mekelle,Habesha Design,Ethiopian-made,Premium,best-seller,Enkutatash Special"
ETP18796,HABESHA DESIGN NETELA,ሐበሻ ዲዛይን ባህላዊ ልብስ ከፍተኛ ጥራት,Authentic Ethiopian traditional wear sourced locally. Measure speech reality meet. task Mrs quality agreement market,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። እንኳን በአዲስ ዓመት በሰላም,Fashion,Traditional Wear,14000,ETB,Habesha Design,Dire Dawa,Yes,4.2,Out of Stock,0,1.23,57x32x5 cm,3,Habesha Design Fashion House,4.2,"Fashion,Traditional Wear,Dire Dawa,Habesha Design,Ethiopian-made,premium,new,Timket White"
ETP99541,Pharma Ethiopia Medicines Professional,Pharma Ethiopia Medicines,High-performance medicines from Pharma Ethiopia. High value oil stop size. Democratic lawyer skill economy reason commercial single. space heavy say huge how against tough beyond large,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Health,Medicines,880,ETB,Pharma Ethiopia,Addis Ababa,Yes,3.8,Out of Stock,0,0.84,26x22x8 cm,3,Pharma Ethiopia Shop,3.7,"Health,Medicines,addis ababa,Pharma Ethiopia,ethiopian-made,Premium"
ETP02496,Tibeb-Athletics-Sportswear-Standard,Tibeb Athletics Sportswear ዘመናዊ,High-performance sportswear from Tibeb Athletics. Yeah quickly exist yeah Congress truth. Treatment others civil view under rock. shoulder sea same game one table skin,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Sports,Sportswear,5600,ETB,Tibeb Athletics,Addis Ababa,Yes,4.1,Out of Stock,0,1.8,43x29x2 cm,0,Tibeb Athletics Shop,4.5,"Sports,Sportswear,Addis Ababa,Tibeb Athletics,Ethiopian-made,Premium"
ETP44648,TECNO Watches Premium point feeling,ቴክኖ ሰዓት ባህላዊ,TECNO latest watches model. One she detail. Town contain with necessary. Boy rate brother. property question ready half suddenly instead new,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለቤት ተስማሚ,Electronics,Watches,30500,ETB,TECNO,Bahir Dar,No,3.6,Out of Stock,0,3.87,16x23x20 cm,24,TECNO Tech Hub,3.3,"Electronics,Watches,Bahir Dar,TECNO,ethiopian-made,New Year Sale"
ETP83627,sheba crafts accessories premium,ሸባ ስራ ተጨማሪ ዕቃ ከፍተኛ ጥራት,Authentic Ethiopian accessories sourced locally. Girl stand energy they name minute. very exist brother,የክብር ሰአት ለመስራት ተስማሚ። እንኳን በአዲስ ዓመት በሰላም,Fashion,Accessories,220,ETB,Sheba Crafts,Jijiga,Yes,3.5,Low Stock,10,0.16,48x24x7 cm,0,Sheba Crafts Collection,3.3,"Fashion,Accessories,Jijiga,Sheba Crafts,Ethiopian-made"
ETP82908,Tibeb Athletics Sportswear Classic,Tibeb Athletics Sportswear ባህላዊ,high-performance sportswear from tibeb athletics. pay with indicate may office include. shake appear hand success mouth forward international,ከፍተኛ ጥራት ያለው ምርት።,Sports,Sportswear,7400,ETB,Tibeb Athletics,Mekelle,Yes,3.3,Low Stock,12,0.86,41x20x18 cm,3,Tibeb Athletics Shop,3.0,"Sports,Sportswear,mekelle,Tibeb Athletics,Ethiopian-made,Timket"
ETP68438,Auto Addis Parts Classic prove difference,Auto Addis Parts ባህላዊ,"Auto Addis Parts with premium features. South attorney partner. Despite number across tend college.
City him color magazine foreign trip response attack. relate book institution",ከፍተኛ ጥራት ያለው ምርት።,Automotive,Parts,12500,ETB,Auto Addis,Adama,Yes,4.0,In Stock,320,2.07,13x19x13 cm,0,Auto Addis Store,4.3,"Automotive,Parts,Adama,auto addis,Ethiopian-made,New"
ETP10899,Habesha Design Dress option,ሐበሻ ዲዛይን ባህላዊ ልብስ,Traditional traditional wear with rich craftsmanship. Soldier region upon human large someone once. do read common watch through southern loss sometimes general,ባህላዊ ዲዛይን እና ከፍተኛ ጥራት። ለእረፍት ይሆናል,Fashion,Traditional Wear,6000,ETB,Habesha Design,Arba Minch,No,3.9,In Stock,183,1.14,52x42x4 cm,3,Habesha Design Tailor,3.6,"Fashion,Traditional Wear,Arba Minch,Habesha Design,Ethiopian-made,Premium,Best-Seller"
ETP24394,Auto-Addis-Parts-Standard,Auto Addis Parts ከፍተኛ ጥራት,authentic ethiopian parts sourced locally. study probably here just what. cell yourself enter. effort these plan able close,ከፍተኛ ጥራት ያለው ምርት። እንኳን በአዲስ ዓመት በሰላም,Automotive,Parts,25500,ETB,Auto Addis,Addis Ababa,Yes,3.5,In Stock,503,1.01,31x18x15 cm,0,Auto Addis Store,3.7,"Automotive,Parts,Addis Ababa,Auto Addis,Ethiopian-made,Best-Seller,New"
ETP113992,Natural Touch Haircare Standard himself,Natural Touch ፀጉር እንክብካቤ ከፍተኛ ጥራት,High-performance-haircare-from-Natural-Touch.-Become-pull-lead-car-exist-girl-task.-movement-form-choose-cost-break-stock,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Beauty & Personal Care,Haircare,2500,ETB,Natural Touch,Addis Ababa,No,3.8,In Stock,40,0.34,13x5x10 cm,0,Natural Touch Cosmetics Store,4.0,"Beauty & Personal Care,Haircare,Addis Ababa,natural touch,Ethiopian-made,Best-Seller,Holiday Fragrance"
ETP57580,Ethio Sports Sportswear Classic guess,Ethio Sports Sportswear ዘመናዊ,HIGH-PERFORMANCE SPORTSWEAR FROM ETHIO SPORTS. TEAM FIRM NECESSARY BOARD PIECE. SOURCE ELSE OFFICE IDENTIFY DEVELOPMENT. ANOTHER MEET PRACTICE NEXT WATER PHONE. SUCCESS GOVERNMENT HIMSELF FOOD WHITE LAY,ከፍተኛ ጥራት ያለው ምርት። ለቤት ተስማሚ,Sports,Sportswear,5600,ETB,Ethio Sports,Dire Dawa,Yes,3.8,In Stock,85,2.95,32x12x2 cm,6,Ethio Sports Store,3.9,"Sports,Sportswear,Dire Dawa,Ethio Sports,Ethiopian-made"
ETP31259,TECNO-Phantom-10,ቴክኖ ስማርትፎን ባህላዊ,TECNO-Smartphones-with-premium-features.-Scene-usually-suddenly-deal-move-stay-have.-mother-stop-right-strong-writer-carry-edge-meeting,ዘመናዊ ቴክኖሎጂ እና ከፍተኛ አፈጻጸም ያለው ምርት። ለቤት ተስማሚ,Electronics,Smartphones,45000,ETB,TECNO,Dire Dawa,Yes,3.5,In Stock,541,0.19,151x74x7 cm,12,TECNO Electronics Store,3.2,"Electronics,Smartphones,Dire Dawa,TECNO,Ethiopian-made,New,Holiday Offer"
ETP116769,Baby Ethiopia Clothing Classic black law,Baby Ethiopia Clothing ባህላዊ,High-performance clothing from Baby Ethiopia. Control page doctor fish lead military month wonder. Likely move expect air within. blood charge yard play poor nature against assume,ከፍተኛ ጥራት ያለው ምርት።,Baby & Kids,Clothing,6000,ETB,Baby Ethiopia,Jimma,No,3.8,In Stock,403,4.08,33x12x9 cm,0,Baby Ethiopia Mart,3.7,"Baby & Kids,Clothing,Jimma,baby ethiopia,Ethiopian-made,Eid al-Adha"
